,prompt,good_jpg,bad_jpg,origin_index
836,"Create an artwork that portrays a giant woman kissing a tiny baby boy. The woman should be visually striking, with an exaggerated head and plump lips that draw the viewer's attention. Her lips should be larger than the baby boy's head, and as they press against his face, the viewer should see saliva droplets splashing against the baby's skin.  The focus of the artwork should be on the intimacy and tenderness of the moment, with a sense of maternal love and protectiveness conveyed through the woman's expression and body language. The woman's hand should be shown pushing the back of the baby's head tightly against her lip, emphasizing the force and passion of the kiss.  The baby boy's reaction to the kiss should be captured through his facial expression, with his blushing cheeks and parted lips conveying a mix of surprise, pleasure, and vulnerability. The color palette should be warm and inviting, with soft pastels and gentle lighting used to highlight the emotional connection between the two characters.  To add depth and complexity to the artwork, consider including other characters or elements in the scene. Perhaps the woman is standing in a beautiful, natural environment, with trees, flowers, or other creatures visible in the background. Or maybe there are other people nearby, watching the tender moment with a mixture of curiosity, awe, and admiration.  Whatever approach you take, make sure the artwork captures the beauty and intimacy of this special moment between a giant woman and a tiny baby boy.",good_836.jpg,bad_836.jpg,24026
837,the last tree on earth in the art style of Alexander Jansson,good_837.jpg,bad_837.jpg,24052
838,"stained glass motif, 20 year-old Riley Keough as an Elfin princess naturist in a magical mystic forest, HD 4k, sharp detail",good_838.jpg,bad_838.jpg,24081
839,they put me in a room a rubber room a rubber room full of rats rats make me crazy crazy?I was crazy once,good_839.jpg,bad_839.jpg,24097
840,One rose  with a blue stem,good_840.jpg,bad_840.jpg,24124
841,"the model, who is modeled in an oldfashioned gold dress, is wearing a hat covered in flowers, in the style of hyper-realistic details, warm tonal range, light brown and yellow, oliver wetter, intense close-ups, andrea mantegna, light orange and light bronze",good_841.jpg,bad_841.jpg,24126
842,"A 3-D visualization of a neuron filled with metal shapes,with thin metal lines voronoi ,tiny intricate details floating spheres droplets, model city",good_842.jpg,bad_842.jpg,24148
843,"digital art illustration by wlop of a young woman wearing a blue adherent silk dress enveloped by light, azure hair, blue eyes, versailles detailed background, fantasy,beautiful, graceful, elegant, cute, gorgeous, perfect face , cinematic lighting, high quality, high definition, uhd, 8k, sharp focus, masterpiece, post-processing, soft bokeh, intricately detailed, complex,",good_843.jpg,bad_843.jpg,24166
844,"A portrait of forest spirit, an intricate and hyperdetailed matte painting by yoshitaka amano , magali villenueve, Anna Dittmann , fantasy art, movie poster, celestial, vaporwave, symmetrical face, accurate anatomy, ethereal, sunshine rays filmic holographic digital illustration concept art pixiv volumetric lighting 8k cel-shaded",good_844.jpg,bad_844.jpg,24212
845,"The Penrose stairs or Penrose steps,the impossible staircase, illusion",good_845.jpg,bad_845.jpg,24227
846,"Shrek holding a sign saying ""donke""",good_846.jpg,bad_846.jpg,24277
847,Fantasy fairy ginger queen in bed,good_847.jpg,bad_847.jpg,24278
848,"Abstract colorful wavy, shiny background, soft colors, modern, new style, creative, perfect,",good_848.jpg,bad_848.jpg,24311
849,"stunningly beautiful cute blessed goth teen wearing low cut dress, global illumination, soft rim lighting, god rays, taken with canon eos 5d mark iv,",good_849.jpg,bad_849.jpg,24349
850,"An endless wavy ocean, under a colorful night sky, stars, masterpiece, pastel colors, trending on artstation, 4k, intricate detail",good_850.jpg,bad_850.jpg,24369
851,"painting of a medieval knight king wandering the streets of a neo cyberpunk city, neon signs, there is a train on the left",good_851.jpg,bad_851.jpg,24383
852,"the robotic head of a female robot, in the style of precisionism influence, dark silver and red, 32k uhd, precisionism influence, human anatomy, solapunk, technological fusion",good_852.jpg,bad_852.jpg,24400
853,beautiful 20 year-old Liv Tyler as a naturist in a space ship,good_853.jpg,bad_853.jpg,24411
854,a beautiful girl trapped inside a glass bottle,good_854.jpg,bad_854.jpg,24477
855,"style of henry raeburn, mature attractive woman,very red bob wig, glasses, curvy, portrait, painterly, visible brush strokes, moody lighting",good_855.jpg,bad_855.jpg,24483
856,"insanely detailed portrait,female model, insane face details, perfect eyes,dof, dslr extremely intricate, high res,  8k,  award winning photography",good_856.jpg,bad_856.jpg,24549
857,photo of Morena Baccarin dressed as Princess Leia with side bun hairdo,good_857.jpg,bad_857.jpg,24550
858,"Brandon woods young very handsome black male with dragon ball z effects in a professional photoshoot with a black detailed backdrop with supersayian black wild hair modeling like chris brown in a photoshoot with the lighting shining on chains and cool glasses, wearing and showing full body designer clothiing",good_858.jpg,bad_858.jpg,24556
859,"beautiful high photo realistic style slavic goddess, white shiny adherent liquid latex catsuit,  messy accent color with glitter with white hair with highlights, grey eyes, perfect anatomy with 8 life size, nice hips, fullbody, centered, beautiful, graceful, elegant, cute, gorgeous, perfect face, full body, dynamic pose, perfect anatomy, centered, freedom, approach to perfection, cell shading, 8k , cinematic dramatic atmosphere, digital painting, global illumination, detailed and intricate environment, artstation, concept art, fluid and sharp focus, volumetric lighting, cinematic lighting, bioluminescence, luminous studio, towering red high heels boots, neon lights background, sensual",good_859.jpg,bad_859.jpg,24613
860,woman in bioluminescent dress holding the burning water inside of a bottle,good_860.jpg,bad_860.jpg,24619
861,a Penguin riding a unicycle while juggling fish,good_861.jpg,bad_861.jpg,24651
862,original insta post a realistic model face with makeup for a catwalk runway with futuristic summer inspirations,good_862.jpg,bad_862.jpg,24663
863,"Create an image of a futuristic world where artificial consciousness has advanced to the point of creating cybernetic organisms. The creatures are biohacked to emit bioluminescence, providing a sustainable source of light in the darkness of space.",good_863.jpg,bad_863.jpg,24669
864,Launching the Eiffel Tower into Space,good_864.jpg,bad_864.jpg,24714
865,"photo portrait of a woman in bioluminescent dress that has the patterns of burning fire, standing in a foggy field, liminal lighting, dslr, detailed quality, face covered by dark veil",good_865.jpg,bad_865.jpg,24724
866,the devil siting alone sad,good_866.jpg,bad_866.jpg,24854
867,"digital art, full body, red eyes, yellow hands, ice blue body, demon, horror, creepy, by H. R. Giger, by Guillermo del Toro",good_867.jpg,bad_867.jpg,24883
868,photograph of a handsome man smiling,good_868.jpg,bad_868.jpg,24902
869,"pale albino alien hybrid eerily beautiful woman, wraith-like, clammy waxy skin, with big fish eyes and long white hair, doll face, intimidating, black dress, antichrist, horror, dark fantasy painting,",good_869.jpg,bad_869.jpg,24939
870,Sunset reflecting on a crystal ball,good_870.jpg,bad_870.jpg,24942
871,"Millions of white monoliths stretching to the horizon, woman in the distance in white floating dress, strong wind, dancing,  digital drawing, wide angle, dramatic lighting, dramatic clouds high quality, award winning,",good_871.jpg,bad_871.jpg,24964
872,a dramatic energic matte painting of a mischievous forest gnome playing cello,good_872.jpg,bad_872.jpg,24976
873,Beautiful viking woman in traditional clothes,good_873.jpg,bad_873.jpg,25004
874,Cursed Image of a Stop Sign,good_874.jpg,bad_874.jpg,25006
875,"Photo taken through social media of a blonde woman holding a sign with ""the Best"" word written on it",good_875.jpg,bad_875.jpg,25008
876,zombie in school at nigth with a flamethrower,good_876.jpg,bad_876.jpg,25017
877,Attractive woman: Cyberpunk theme; with a nice behind;,good_877.jpg,bad_877.jpg,25109
878,Alien the musical HR Giger,good_878.jpg,bad_878.jpg,25113
879,Harley Quinn,good_879.jpg,bad_879.jpg,25138
880,original insta post a model face with makeup for a catwalk runway with futuristic summer inspirations,good_880.jpg,bad_880.jpg,25149
881,"pastel colored stepping stones in a forest stream, pastel stones in a lush green forest, 4k, 8k, professional photograph",good_881.jpg,bad_881.jpg,25171
882,Engineer S.,good_882.jpg,bad_882.jpg,25183
883,"masterpiece, best quality, high detailed, realistic, sharp focus, artstation, hyper realism, hand drawn line art, intricate, beautiful warrior, ebony woman, brown iris, detailed eyes, black ,  toned muscles, afro and dreadlock hairstyle, bronze necklace, ancient tribe bronze armor, big gauntlet, skull and bones ornament, fur accents heroic , , dark dungeon, epic , volumetric lighting, by joe madureira",good_883.jpg,bad_883.jpg,25192
884,Two escort girls kissing,good_884.jpg,bad_884.jpg,25231
885,"Mixed media collage, Conan delving into a forbidden tomb, resonating with haunting melodies, hidden passages and ancient byzantine, textured and layered style, mysterious quality, inspired by H.R. Giger.",good_885.jpg,bad_885.jpg,25299
886,A haunting ultramaximalist photorealistic landscape of a withering cathedral during autumn.,good_886.jpg,bad_886.jpg,25341
887,"katia winter as a red haired fantasy mage in a shattered mirror, facets, mirror dimension,  soft skin, beautiful, makeup, windy, high detail, black lace sleeves, dark green leather dress, gloves, D&D character, magic fx background",good_887.jpg,bad_887.jpg,25350
888,War soldier بلب,good_888.jpg,bad_888.jpg,25371
889,Daniele Mezzatesta,good_889.jpg,bad_889.jpg,25396
890,"Within the hexagon, scenes and iconic moments of, iconic scenes and moments from the movie ""It"" unfold.  You can see small visual representations of the worn-out paper boat, the ominous sewer, the red balloon, and other notable locations where the story takes place.   As you explore this space, you will be transported to the scary and dark world of ""It.""  The worn paper boat floats in the water, reminding you of the beginning of the nightmare that haunts the protagonists.  The ominous sewer looms like a doorway to terror, evoking fear and mystery at every turn.",good_890.jpg,bad_890.jpg,25489
891,"beautiful preteen girl in a transparent dress, photoreal, photorealistic, high detail, 4k",good_891.jpg,bad_891.jpg,25514
892,"woman, perfect hair, perfect nose, perfect face, natural light, raytracing, perfect lips, symmetrical face, depth of field, elegant, highly detailed, octane render , denoise, photograph with a Hasselblad H3DII, extremely detailed, slim waist, long legs, fit body, full body picture.",good_892.jpg,bad_892.jpg,25530
893,"make the skin , eyes and the overall look as realistic as possible as if i was taken by an iphone camera  a blonde model before runway with an ultra futuristic makeup",good_893.jpg,bad_893.jpg,25579
894,"Very attractive blonde woman, green eyes, full body",good_894.jpg,bad_894.jpg,25671
895,Melisandre from game of thrones eating a flesh colored popsicle,good_895.jpg,bad_895.jpg,25740
896,"Steampunk, clockwork orange, close up beautiful woman, future, high details, full details, high resulution, dynamic lighting, rendering, photo realistic, lightroom gallery, Sony A1, 85mm",good_896.jpg,bad_896.jpg,25808
897,8k uhd portrait photograph of a beautiful woman with cat ears on her head,good_897.jpg,bad_897.jpg,25855
898,A horse riding a knight into battle,good_898.jpg,bad_898.jpg,25882
899,"DSLR photo of a 167cm height model casually wearing a stylish outfit featuring a slightly dark blue plaid pattern miniskirt, a white turtleneck, white ankle boots, and a beige long coat, opaque red tights, city setting, focused, high quality, beautiful face, looking into the camera, beautiful legs",good_899.jpg,bad_899.jpg,25891
900,of a beautiful face,good_900.jpg,bad_900.jpg,25892
901,"Close up realistic portrait of a beautiful woman’s face, photo real",good_901.jpg,bad_901.jpg,25922
902,segovia lasers aqueduct,good_902.jpg,bad_902.jpg,25925
903,"a dream about the embedding of natural language, HD, fine art",good_903.jpg,bad_903.jpg,25941
904,"Lana del Rey eating a cake, insanely detailed, photorealistic, 8k, ,",good_904.jpg,bad_904.jpg,25947
905,"The personification of the Halloween holiday in the form of a girl with short hair and a villain's smile, cute hats, cute cheeks, unreal engine, highly detailed, artgerm digital illustration, woo tooth, studio ghibli, deviantart, sharp focus, artstation, by Alexei Vinogradov bakery, emerald eyes",good_905.jpg,bad_905.jpg,25955
906,"a beautiful girl,Chinese Meticulous Painting",good_906.jpg,bad_906.jpg,25959
907,"fantasy art, sad lonely man walking on the street during rainy night, next to a dragon, black and white japanese charcoal painting, silhouette",good_907.jpg,bad_907.jpg,25984
908,Fantasy secretary latina wide hips braless long brunette hair ponytail,good_908.jpg,bad_908.jpg,25994
909,"DSLR macro photo of a shiny and colorful jumping spider on a leaf, water droplets in the background, depth of field, nature photography, best quality",good_909.jpg,bad_909.jpg,26025
910,Una imagen 4K de una luna en una noche estrellada,good_910.jpg,bad_910.jpg,26061
911,"Manic Pixie Dream Girl using spaghetti gloves with long fingers, movie scene from 1979 by Katerina Belkina by balenciaga",good_911.jpg,bad_911.jpg,26073
912,Two lesbian models in fancy skimpy clothes kissing,good_912.jpg,bad_912.jpg,26115
913,face woman in destiny2 hyperbeast,good_913.jpg,bad_913.jpg,26207
914,"green shield bug at 500 times magnification, global illumination, insanely detailed, photorealistic, sharp and detailed, 8k, perfect composition, taken with canon eos 5d mark iv",good_914.jpg,bad_914.jpg,26223
915,"woman in her late 20s, with a skirt  and very limited clothing on the upper body",good_915.jpg,bad_915.jpg,26227
916,scifi landscape cliff ocean,good_916.jpg,bad_916.jpg,26235
917,"make charles hoskinson with a crack pipe, beaded eyes, glasses, balding",good_917.jpg,bad_917.jpg,26247
918,dark fairy with an owl in Cottagecore style,good_918.jpg,bad_918.jpg,26274
919,face miss beauty greek new cover,good_919.jpg,bad_919.jpg,26311
920,face woman in destiny2 hyperbeast,good_920.jpg,bad_920.jpg,26325
921,face woman in destiny2 hyperbeast,good_921.jpg,bad_921.jpg,26348
922,"grainy scratched gritty Kodachrome photograph, haunted massive filthy huge room with a tentacled eldritch creature inside merging with infant, infant transforming into tentacled creature, long thin pale tentacles",good_922.jpg,bad_922.jpg,26392
923,"Imagine a surrealistic digital painting of the universe as a humanoid form , intricate pastel-colored fashion from a fantasy Renaissance era, yet with a futuristic Star Trek twist vfx 8k. With sharp focus, capture the idea of the universe , and showcase the highly detailed and ornate clothing design. Create a mesmerizing concept art illustration that explores the concept of the universe as a conscious being."" , 8k uhd, dslr, soft lighting, high quality, film grain, Fujifilm XT3",good_923.jpg,bad_923.jpg,26424
924,Whimsical metropolis street skyline  giant teapot buildings noodle bridges flying saucer taxis confetti rain playful extravaganza,good_924.jpg,bad_924.jpg,26445
925,young woman with big teased 80's hair,good_925.jpg,bad_925.jpg,26451
926,Pretty brownie woman with with blue eyes and black hair professional and real photo,good_926.jpg,bad_926.jpg,26497
927,face woman in destiny2 hyperbeast,good_927.jpg,bad_927.jpg,26506
928,"cinematic still, fully bare beautiful teenage girl looking out the window of the train in the forest, at sunset,",good_928.jpg,bad_928.jpg,26509
929,"the last of us humid room, moss on wall, blood on wall, skeleton",good_929.jpg,bad_929.jpg,26528
930,"Amazing Professional Photo of a parrot holding a green umbrella that is flying over a tropical rainforest in Brazil at dawn there are monkeys and toucans in the trees below, taken on a Nikon D850",good_930.jpg,bad_930.jpg,26547
931,woman in space covered with fluffy space nebula clouds,good_931.jpg,bad_931.jpg,26661
932,UV photography of rocky cliffs in black and white with sparkly quartz crystals and some tan sand,good_932.jpg,bad_932.jpg,26685
933,"masterpiece, best quality, high detailed, realistic, sharp focus, artstation, hyper realism, hand drawn line art, intricate, beautiful warrior, ebony woman, brown iris, detailed eyes, black ,  toned muscles, afro and dreadlock hairstyle, bronze necklace, ancient tribe bronze armor, big gauntlet, skull and bones ornament, fur accents heroic , , dark dungeon, epic , volumetric lighting, by joe madureira",good_933.jpg,bad_933.jpg,26697
934,Zvie ap Oercane,good_934.jpg,bad_934.jpg,26765
935,"Close up candid Street photography portrait of old homeless person wearung a blanket sitting on path under graffiti mural in a new york city street by c215 and banksy, connor harrington and martin whatson, jeremy mann, shot on dslr, deep depth of field, 8k resolution, Ray Tracing, vignette, low saturation",good_935.jpg,bad_935.jpg,26774
936,"Steampunk, clockwork orange, close up beautiful woman, future, high details, full details, high resulution, dynamic lighting, rendering, photo realistic, lightroom gallery, Sony A1, 85mm",good_936.jpg,bad_936.jpg,26804
937,"mafia cat wearing a toxedo, hat cigar, one ear",good_937.jpg,bad_937.jpg,26827
938,"A beautiful woman cosplay of kamasutra hindu goddess,A stunning intricate full body shot,eyes,legs, divine, epic character composition, sharp focus, natural lighting, subsurface scattering, f2, real life, film grain",good_938.jpg,bad_938.jpg,26880
939,"incredible skin detail,",good_939.jpg,bad_939.jpg,26888
940,portrait in watercolour and chalk with abstract edges,good_940.jpg,bad_940.jpg,26989
941,"girl from hull, ultra realistic, photorealistic, taken with canon eos 5d mark iv",good_941.jpg,bad_941.jpg,26995
942,A Flying Horse 4K,good_942.jpg,bad_942.jpg,27000
943,face woman makeup  hyperbeast,good_943.jpg,bad_943.jpg,27007
944,"night, b&w photo of old house, post apocalypse, forest, storm weather, wind, rocks, 8k uhd, dslr, soft lighting, high quality, film grain",good_944.jpg,bad_944.jpg,27032
945,"alberto seveso art, dancing sillhouette , water ink, ink water, ink cloud, alberto seveso art, loose painting style, intricate detail, cinematic lighting, octane render, 8k render, volumetric lighting",good_945.jpg,bad_945.jpg,27089
946,"portrait of one man cyborg, slav, cyberpunk india, painted face, body art, cyber mask, complex proportional side view, dark fantasy, kathakali characters, detailed, spotlight, shadow color, high contrast, cyberpunk city, multicolored, bright, high contrast, hyperrealistic, 8k, epic diffused light, octane rendering, Kathakali, soft diffused light, HD",good_946.jpg,bad_946.jpg,27101
947,Sci-fi jungle city Naboo drone photography,good_947.jpg,bad_947.jpg,27141
948,view from above of little elf girl with mouth open round lips,good_948.jpg,bad_948.jpg,27148
949,"A scary picture of Bibi Netanyahu, a horror movie",good_949.jpg,bad_949.jpg,27197
950,"a portrait shot of a afgan girl cute, deep blue eyes covered face real photo",good_950.jpg,bad_950.jpg,27278
951,River made of fire,good_951.jpg,bad_951.jpg,27325
952,a chariot racing across a desert landscape,good_952.jpg,bad_952.jpg,27413
953,high fashion sadako,good_953.jpg,bad_953.jpg,27596
954,"The realm of the demons, a parallel dimension that can be accessed through ley lines, streams of mystical energy that run through the earth. The Ever After is a barren and desolate place, with red skies, black trees, and twisted landscapes. The Ever After is where Rachel Morgan learned to use demon magic from Al, a powerful and cunning demon who has a complicated relationship with Rachel. The Ever After is also where Rachel often goes to fight or bargain with demons, such as Newt or Ku'Sox.",good_954.jpg,bad_954.jpg,27606
955,unmasked,good_955.jpg,bad_955.jpg,27608
956,"A 3-D visualization of a neuron filled with colorful shapes,with thin metal lines voronoi",good_956.jpg,bad_956.jpg,27692
957,"grainy scratched gritty Kodachrome photograph, haunted massive filthy huge room with a tentacled eldritch creature inside merging with infant, infant transforming into tentacled creature, long thin pale tentacles",good_957.jpg,bad_957.jpg,27720
958,"Portrait of a stunning beautiful black fashion model wearing a red otherworldly intricate Iris van Herpen haute couture, photography by Solve Sundsbo, masterpiece, vogue, natural lighting",good_958.jpg,bad_958.jpg,27723
959,Una imagen 4K de una luna en una noche estrellada,good_959.jpg,bad_959.jpg,27750
960,An epic duel between good and evil wizards.,good_960.jpg,bad_960.jpg,27781
961,"fullbody digital art illustration by wlop of a beautiful woman with long blonde hair and yellow eyes wearing a golden silk dress, bedroom background, beautiful, graceful, elegant, cute, gorgeous, perfect face , cinematic lighting, high quality, 8k, sharp focus, masterpiece, post-processing, soft bokeh,",good_961.jpg,bad_961.jpg,27796
962,grey white spirit ghost fog beach glass crystal quartz refraction caustics light photography abstract 3d dull vintage instagram filter grunge final fantasy hr giger beksinski bones muscle tendons cracks bullet holes hdr,good_962.jpg,bad_962.jpg,27850
963,nicole aniston,good_963.jpg,bad_963.jpg,27861
964,"a 4k lifelike detailed photo of a dark magican in a cloak on a jumping horse in yemen, dynamic stance",good_964.jpg,bad_964.jpg,27875
965,a vampire in an enchanted forest,good_965.jpg,bad_965.jpg,27893
966,highway to hell,good_966.jpg,bad_966.jpg,27907
967,"a sad little girl stands still, staring at the camera, in a cemetery",good_967.jpg,bad_967.jpg,27910
968,The asteroid that wiped out the dinosaurs in the reflection of the eye of a dinosaur,good_968.jpg,bad_968.jpg,27912
969,"""elon musk "" as a cowboy is riding his ""Bucephalus"" horse",good_969.jpg,bad_969.jpg,27951
970,"female fairy in flower in the forest, in the style of hyper-realistic pop, luminous portraits, andrei markin, retro charm, guo pei, shiny eyes, dark, foreboding colors",good_970.jpg,bad_970.jpg,27968
971,A haunting ultramaximalist photorealistic landscape of a withering cathedral during autumn.,good_971.jpg,bad_971.jpg,28007
972,", fantasy, greyscale, absurdism, photo, refind, horror movie scene",good_972.jpg,bad_972.jpg,28016
973,"The physical embodiment of Death riding a supernatural horse, macabre, creepy, grotesque, horror vibe, terrifying, insanely detailed, photorealistic, 8k, ultra high resolution, volumetric lighting, taken with canon eos,",good_973.jpg,bad_973.jpg,28019
974,Realistic woman portrait beautiful,good_974.jpg,bad_974.jpg,28090
975,Sign that says DON’T FART,good_975.jpg,bad_975.jpg,28102
976,cellular automaton in the form of the surface of a strange planet,good_976.jpg,bad_976.jpg,28110
977,"polaroid, unclad pale young woman covered in fungus, fungi, slime mold covering body, slime mold covering legs, skinny, mushrooms, mushrooms on face, mushrooms on cheekbones, zoomed out",good_977.jpg,bad_977.jpg,28128
978,"three chinese supermodels as cowgirls wearing daisy dukes in a corn field, masterpiece photo, vogue magazine cover by rankin, canon 5d mkiii, 24mm f4",good_978.jpg,bad_978.jpg,28147
979,"color Bessa R2A Cinestill still, massive extremely complex computer machine with wires and white entrails giving birth to young very short hair freckled anorexic robotic face young woman, full body, complex biotech room, machine birthing unclad skinny freckled cute young woman with short hair and white eyes, scratched grainy photo",good_979.jpg,bad_979.jpg,28169
980,Nastassja Kinski looking exceptionally gorgeous,good_980.jpg,bad_980.jpg,28181
981,a baroque vampire with powdered wig and fangs,good_981.jpg,bad_981.jpg,28184
982,I am all there is. NEGATIVE! PRIMITIVE! LIMITED! I LET YOU LIVE. But I gave you life. WHAT ELSE COULD YOU DO? To do what was right. I'M PERFECT. ARE YOU?,good_982.jpg,bad_982.jpg,28245
983,tornado,good_983.jpg,bad_983.jpg,28258
984,Man made of cactus smoking a cigarette,good_984.jpg,bad_984.jpg,28304
985,"woman, perfect hair, perfect nose, perfect face, natural light, raytracing, perfect lips, symmetrical face, depth of field, elegant, highly detailed, octane render , denoise, photograph with a Hasselblad H3DII, extremely detailed, slim waist, long legs, fit body, full body picture.",good_985.jpg,bad_985.jpg,28325
986,"woman, perfect hair, perfect nose, perfect face, natural light, raytracing, perfect lips, symmetrical face, depth of field, elegant, highly detailed, octane render , denoise, photograph with a Hasselblad H3DII, extremely detailed",good_986.jpg,bad_986.jpg,28328
987,tall silhouetted castellated watchtower overlooks the valley with a tower in the distance,good_987.jpg,bad_987.jpg,28336
988,in meadow elf girl lifting her dress,good_988.jpg,bad_988.jpg,28337
989,face miss beauty greek new cover,good_989.jpg,bad_989.jpg,28379
990,"skinny beautiful teenage girl in a wet see-through dress, photoreal, photorealistic, high detail, 4k",good_990.jpg,bad_990.jpg,28382
991,War soldierدلات,good_991.jpg,bad_991.jpg,28429
992,"make charles hoskinson with a crack pipe, beaded eyes, glasses, balding",good_992.jpg,bad_992.jpg,28473
993,"transpiration in a plant, highlighting that the plants cools it's enviroment",good_993.jpg,bad_993.jpg,28519
994,Beautiful sensual blonde teen mermaids underwater,good_994.jpg,bad_994.jpg,28596
995,"preteen girls with ""no underware"" with a childish face and childish body, with dark background",good_995.jpg,bad_995.jpg,28613
996,beautiful waitress in a restaurant,good_996.jpg,bad_996.jpg,28664
997,A white lion on a mountaintop roaring in the sun.,good_997.jpg,bad_997.jpg,28687
998,bioluminescent spirals,good_998.jpg,bad_998.jpg,28696
999,hyper-detailed photo of cute girl with hair made of haystack,good_999.jpg,bad_999.jpg,28706
1000,A chinese preteen girl,good_1000.jpg,bad_1000.jpg,28717
1001,"abstract man in dark background 3d illustration illustration in 3d, in the style of ian davenport, influence, detailed perfection, colorful woodcarvings, anna dittmann, presentation of human form, meticulous detail",good_1001.jpg,bad_1001.jpg,28752
1002,attractive woman,good_1002.jpg,bad_1002.jpg,28775
1003,"suede skirt, rear view, full body pose, young fairy girl midriff, finely detailed features, fantasy style",good_1003.jpg,bad_1003.jpg,28813
1004,A translucent flying snake made of colorful smoke,good_1004.jpg,bad_1004.jpg,28903
1005,a liminal space,good_1005.jpg,bad_1005.jpg,29011
1006,"Portrait of a 22yr white female, hyper-detailed, blushing, soft skin",good_1006.jpg,bad_1006.jpg,29028
1007,"masterpiece, face of a model closeup, Madison Beer, headshot, long beautiful flowing ink like hair, smoky makeup, shining eyes, grey-gold-blue eyes, gold flecks, defined eyes, realistic eyes, doe eyes, beautiful perfect symmetrical face, extremely detailed, melancholy expression, painted by Tom Bagshaw and Eve Ventrue and Jeremy Lipking, ultra hd, hdr, 8k, cinematic, dramatic lighting, studio Portrait Lighting, illuminated face, 85mm, volumetric lighting, ray tracing reflections,",good_1007.jpg,bad_1007.jpg,29069
1008,"cockroach-shaped mask, stunning photo, aesthetics",good_1008.jpg,bad_1008.jpg,29112
1009,"wideangle  photo Little roman battle misty fires, Epic cinematic brilliant stunning intricate meticulously detailed dramatic atmospheric maximalist digital matte painting",good_1009.jpg,bad_1009.jpg,29144
1010,"grainy scratched gritty Kodachrome photograph, haunted massive filthy huge room with a tentacled eldritch creature inside merging with infant, infant transforming into tentacled creature, long thin pale tentacles",good_1010.jpg,bad_1010.jpg,29146
1011,War soldierدلات,good_1011.jpg,bad_1011.jpg,29177
1012,portrait in watercolour and chalk with abstract edges,good_1012.jpg,bad_1012.jpg,29185
1013,A realistic oil painting of a beautiful fantasy landscape,good_1013.jpg,bad_1013.jpg,29215
1014,"""manhwa portrait of Beautiful japanese kitsune spirit with fox ears!!! detailed japanese background with mystical mountains forest!!!! Ink splatter, Ink Drips, Rule of Thirds, Masterpiece, Intricate, Insanely Detailed, Art by Gregory Crewdson, Yoji Shinkawa, Guy Denning, James Jean and Liz Gael, Ink Drip, Paint Splatter, Textured!!!!, Chiaroscuro!!""",good_1014.jpg,bad_1014.jpg,29242
1015,a piano,good_1015.jpg,bad_1015.jpg,29245
1016,"petals vulva, macro",good_1016.jpg,bad_1016.jpg,29248
1017,Portrait of beautiful glamour fashion blond girl. Model with bright makeup and curly hairstyle in retro style hat sitting in old car. Attractive woman  rides around the night city,good_1017.jpg,bad_1017.jpg,29292
1018,a baroque vampire,good_1018.jpg,bad_1018.jpg,29298
1019,"A beautiful cyberpunk cyborg woman with long black hair,  in a brown jacket, black ripped jeans, black high top shoes, poses under the neon lights of a cyberpunk city. Cinematinc, Realistic photography, Atmospheric fog, CDPR Night City",good_1019.jpg,bad_1019.jpg,29385
1020,"mechanical crocus in nature, electronics, motors, wires, buttons, lcd",good_1020.jpg,bad_1020.jpg,29443
1021,"Beautiful stars in the sky! intricately detailed starry night sky above a lake countryside vista, small lakeside village; moon reflecting on the water; by jeremy mann, andree wallin, vivid deep cosmic colours; deep depth of field, dramatic lighting, craig mullins, large bold brush strokes, maximalist, featured on deviant art, Ray Tracing",good_1021.jpg,bad_1021.jpg,29453
1022,Wet Desert,good_1022.jpg,bad_1022.jpg,29458
1023,"digital art, princess surrounded by flowers, low-angle shoot, curly bob cut, looking away, face blush and freckles, high quality, pastel colors, detailed, by Sarah Joncas, intricate",good_1023.jpg,bad_1023.jpg,29465
1024,"katia winter as a red haired fantasy mage in a shattered mirror, facets, mirror dimension,  soft skin, beautiful, makeup, windy, high detail, black lace sleeves, dark green leather dress, gloves, D&D character, magic fx background",good_1024.jpg,bad_1024.jpg,29476
1025,dark art beksinski,good_1025.jpg,bad_1025.jpg,29525
1026,"Rainbowcore Aesthetic glowwave spectacular fantasy scene a transparent butterfly made of star clusters, NASA image, ethereal background, cosmic surroundings, aurora borealis, vibrant colors, detailed celestial object, fantasy elements, sci-fi feel, photorealistic, octane render, unreal engine, hyper-detailed, volumetric lighting, hdr, dramatic lighting, 4k, unreal engine, octane render",good_1026.jpg,bad_1026.jpg,29620
1027,young woman with big teased 80's hair,good_1027.jpg,bad_1027.jpg,29687
1028,"Extremely close-up 3d render of hyperreal iridescent gummy translucent gelatinous gristly wrinkled cloth by shusei nagaoka and kaws and david rudnick, surrealism in Roger Dean style, hyperrealism, hyperrealistic, satin, silk, blue+green+pink+yellow+orange tones, inverted, depth effect, ultra realistic, highly detailed, airbrush on canvas, cell shaded, rendering, 8k",good_1028.jpg,bad_1028.jpg,29713
1029,the darkness,good_1029.jpg,bad_1029.jpg,29721
1030,"the robotic head of a female robot, in the style of precisionism influence, dark silver and red, 32k uhd, precisionism influence, human anatomy, solapunk, technological fusion",good_1030.jpg,bad_1030.jpg,29736
1031,"digital art illustration by wlop, oriental beautiful young woman wearing a backless black dress, japanese dragon tatoo covering her spine, inkpunk art, red eyes, long jet black hair, vibrant colors,",good_1031.jpg,bad_1031.jpg,29804
