index,prompt,good_jpg,bad_jpg,origin_index,same
167,night Photorealistic,good_167.jpg,bad_167.jpg,5174,0
168,"a wide photo view of giant bear romans,castle foreground perspective godzilla,",good_168.jpg,bad_168.jpg,5206,0
169,A man cleansed with moonlight,good_169.jpg,bad_169.jpg,5275,0
170,"a young woman with giant robots, in the style of light silver and light beige, intricate costumes, werner herzog, 8k resolution, cobra, intricate patterns and details, shot on 70mm",good_170.jpg,bad_170.jpg,5276,0
171,brushing hair behind ear,good_171.jpg,bad_171.jpg,5278,1
172,"Caricature woman photo real stylized digital painting illustration The fantasy artwork of jake pifer, in the style of whimsical sci-fi, digital airbrushing, , surrealistic detail, sharp prickly, precisionism influence, colorful:1",good_172.jpg,bad_172.jpg,5402,2
173,"a tattooed girl with a pink moon and red hair, in the style of raphael lacoste, luminous color palette, stormy seascapes, high resolution, duy huynh",good_173.jpg,bad_173.jpg,5435,0
174,"Hillary Clinton as a vampire eating an ocelot, oil painting, Frederick Church",good_174.jpg,bad_174.jpg,5476,0
175,create an avatar in the style of young twenty year oldsinger suggs of the british ska band madness with blond spiked hair,good_175.jpg,bad_175.jpg,5493,0
176,"a painting of a woman in armor holding a sword, a digital painting by Jaime Jones, cgsociety, natural skin, soft impressionist perfect composition, perfect face, character portrait, intricate, oil on canvas, masterpiece, expert, insanely detailed, 8k resolution, featured on cgsociety, fantasy art, detailed painting, hyper realism, photorealistic, ilya kuvshinov, beautiful detailed intricate, insanely detailed, octane render, unreal engine 5, trending on artstation, photorealistic painting by Mandy Jurgens,",good_176.jpg,bad_176.jpg,5504,0
177,"concept art for horizon zero dawn, close up on girl in an abandoned russian buran program launch facility overgrown with plants, wearing tight armor, culo",good_177.jpg,bad_177.jpg,5528,0
178,"Irises, Flower Zombie, Composite art style, Victo Ngai, James Jean, Jesper Ejsing, Anton Fadeev, Pascal Campion, Ismail Inceoglu, Jean Baptiste Monge, A masterpiece, Poster art, Splash art, sharp focus, Fluid lines, digital illustration, Hiroyuki-Mitsume Takahashi, Gediminas Pranckevicius, James Gurney, Huang Guangjian, Takashi Murakami, Reflections, HD, cel-shaded, fractal details, Volumetric lighting, detailed background",good_178.jpg,bad_178.jpg,5570,0
179,"1️⃣ a painting of a woman with bright colors in face, in the style of electric color, hard-edge painting, chiaroscuro portraitures, multilayered, colorful and bold, light green and light crimson, drip painting",good_179.jpg,bad_179.jpg,5586,1
180,"intricately detailed dramatic close up of cyberpunk geisha girl sitting down with cybernetic synthetic muscle prosthetic arm, by dan mumford and casey weldon, cgsociety, featured on deviantart, ray tracing",good_180.jpg,bad_180.jpg,5610,0
181,"`close up portrait,of a woman|dainty|messy blonde hair|flowing linen sundress, sitting in the park,watercolour,Wlop, Ross Tran,elegantly refined and detailed face|eyes|irises|nose|lips,  UHD,high quality 8k,low blending and dilution",good_181.jpg,bad_181.jpg,5632,1
182,"retro dream dramatic old hairy shaman happily screaming in a middle of forest , covered by lotus flower light dust, photo by alex grey albi vintage, crisp",good_182.jpg,bad_182.jpg,5682,0
183,"art by Alfons Mucha, beautiful Inbar Lavi from The Imposters as naturist Isis, the Sky Goddess of Egypt, HD 4K, sharp detail, photo-realistic accurate face and features, award winning photography",good_183.jpg,bad_183.jpg,5748,0
184,"fantasy landscape painting of a river valley, mountainous terrain during a autumn season, fantasy art, meadows and and fruit trees along the meandering river banks, midday of a rainy and stormy day,",good_184.jpg,bad_184.jpg,5789,0
185,"""young man with beard and tshirt with ""tool"" print playing magic cards with grey cat with yellow eyes in spooky forest, ,epic colorful fantasy masterpiece artwork by Android Jones, Jean Baptiste monge, Alberto Seveso, Jeremy Mann, maximalist highly detailed professional photography, triadic colors, Unreal Engine 5, octane photograph, volumetric lighting, photorealism",good_185.jpg,bad_185.jpg,5798,0
186,high detail digital matte painting portrait close up of wrinkled old mushroom man with mushrooms growing from his head; enchanted mystical woodland; by Andrew Ferez; by Android Jones; by Jean-Baptiste Monge; by Keith Thompson; dramatic lighting; dark fantasy; CGSociety; intricately detailed oil painting; inkblot; high contrast colours; deep depth of field; unique composition; dynamic pose; Splash art,good_186.jpg,bad_186.jpg,5849,0
187,Pictures of politicians in polygonal style,good_187.jpg,bad_187.jpg,5862,0
188,"psychedelia motif, Frank Zappa as a wizard with pointy hat and electric guitar, psychedelic colors, surrealistic, HD 4K, scientific detail, photo-realistic accurate face and features, cinematic volumetric lighting",good_188.jpg,bad_188.jpg,5866,0
189,"bayonetta beautiful black hair, high details, digital painting, fan art, pixiv, by Ilya Kuvshinov, by Studio Ghibli",good_189.jpg,bad_189.jpg,5885,0
190,"steampunk city, flying ships, fantasy, detailed",good_190.jpg,bad_190.jpg,5892,0
191,"A cinematic landscape full of stone pillars, alien invasion, immaculate matte painting, digital art, sharp focus, James Gilleard, game art, extremely detailed digital painting",good_191.jpg,bad_191.jpg,5948,0
192,"Jennifer Connelly at 25 years of age as a naturist on Arrakis, stained glass motif in the style of Alfons Mucha, HDR, sharp detail",good_192.jpg,bad_192.jpg,5955,0
193,Foto de Madeline morroy,good_193.jpg,bad_193.jpg,5996,0
194,"family portrait,rob rey,wes anderson,Serge Marshennikov,beeple,justin gerard,shaun tan,peter mohrbacher,John Kenn,jim burns,wayne barlowe,Ian McQue,Anton Semenov,mark ryden",good_194.jpg,bad_194.jpg,6007,1
195,"conceptual design of a female character, art by Karol Bak",good_195.jpg,bad_195.jpg,6009,0
196,"One girl with red hair and green eyes drinking coffee, wearing blue cap and blue hoodie, anime style",good_196.jpg,bad_196.jpg,6022,0
197,a little girl made of sunlight,good_197.jpg,bad_197.jpg,6060,0
198,"A portrait of one beautiful girl, in the world of music, golden hour, in the style of wlop, illustration, epic, fantasy, hyper detailed, smooth, unreal engine, ray tracing, dynamic volumetric lighting, realistic shadows,",good_198.jpg,bad_198.jpg,6066,0
199,"Caricature woman photo real stylized digital painting illustration The fantasy artwork of jake pifer, in the style of whimsical sci-fi, digital airbrushing, , surrealistic detail, sharp prickly, precisionism influence, colorful:1",good_199.jpg,bad_199.jpg,6072,2
200,"futuristic resort in the middle of a tropical forest with multiple, interconnected huge-windows wooden spaces, as if growing on or from huge trees with bridges to cross and fountains and canals at the center",good_200.jpg,bad_200.jpg,6165,0
201,a cat driving a car,good_201.jpg,bad_201.jpg,6246,0
202,"""The Serene Sea"" by David hockney",good_202.jpg,bad_202.jpg,6285,0
203,stwart copland,good_203.jpg,bad_203.jpg,6287,0
204,"Closeup face portrait of beautiful tanned Kate Moss with mullet hairstyle, 70s Pink Floyd clothes, 70s rock n roll, art by Thomas Kinkade, surrealism, vintage music album cover style, 8k, highly detailed",good_204.jpg,bad_204.jpg,6299,0
205,dark fantasy realism oil painting,good_205.jpg,bad_205.jpg,6331,1
206,"Professional photo of a beautiful ginger freckled female fantasy cosplay mage with freckles, grey eyes, and a closed mouth. She is 20ish years old. She is wearing modest long dark blue robes with many small details and is standing in a a dark alley in a cyberpunk city with many details. She is looking at the viewer.",good_206.jpg,bad_206.jpg,6347,0
207,"beautiful woman with red hair in yellow dress, in the style of intricate embellishments, anastasiya dobrovolskaya, the aesthetic movement, selective focus, realistic images, charles spencelayh, authentic details",good_207.jpg,bad_207.jpg,6401,0
208,"watercolor illustration of a woman with long fiery red hair and green eyes wearing a green lace corset, pure white skin, fullbody, black short hair, old arab library background, dark eyes, beautiful, graceful, elegant, cute, gorgeous, cinematic lighting, high quality, 8k, sharp focus, masterpiece, post-processing, soft bokeh,",good_208.jpg,bad_208.jpg,6437,0
209,"vector illustration, concept art, depth of field, waterpaint, insanely detailed close up, elegant blind chibi girl made",good_210.jpg,bad_210.jpg,6586,0
210,"a gorgeous female elf in armor stands on the edge of a building with mountains in the background, in the style of eye-catching resin jewelry, dark white and light gold, gongbi, romantic use of light, exaggerated facial features, rich and immersive, elegant",good_211.jpg,bad_211.jpg,6591,0
211,"full body image of Jennifer Connelly at 25 years of age as a naturist in Egypt, HDR, sharp detail, stained glass motif in the style of Alfons Mucha",good_212.jpg,bad_212.jpg,6630,1
212,"hyper-detailed 16k UHD 2D JRPG platformer by squaresoft, incredible detail ps5 screenshot, combat side view with many bizarre crystal-gem enemies",good_213.jpg,bad_213.jpg,6653,0
213,"Caricature woman photo real stylized digital painting illustration The fantasy artwork of jake pifer, in the style of whimsical sci-fi, digital airbrushing, , surrealistic detail, sharp prickly, precisionism influence, colorful:1",good_214.jpg,bad_214.jpg,6766,2
214,"portrait of girl, Vibrant and cute, into a deepdream, displaying an expression of awe and joy. Inside,",good_215.jpg,bad_215.jpg,6772,2
215,"magical forest, makoto shinkai",good_216.jpg,bad_216.jpg,6778,0
216,"`close up portrait,of a woman|dainty|messy blonde hair|flowing linen sundress, sitting in the park,watercolour,Wlop, Ross Tran,elegantly refined and detailed face|eyes|irises|nose|lips,  UHD,high quality 8k,low blending and dilution",good_217.jpg,bad_217.jpg,6854,2
217,"A young woman, with a large sword strapped to her back, is standing on the deck of a ship as it sails through a stormy sea. Watercolor by Victo Ngai",good_218.jpg,bad_218.jpg,6898,0
218,Photorealistic,good_219.jpg,bad_219.jpg,6910,0
219,spritedatabase.net,good_220.jpg,bad_220.jpg,6988,0
220,DVa  overwatch versus  Renata Glasc  League of Legends,good_221.jpg,bad_221.jpg,7072,0
221,"Caricature woman photo real stylized digital painting illustration The fantasy artwork of jake pifer, in the style of whimsical sci-fi, digital airbrushing, , surrealistic detail, sharp prickly, precisionism influence, colorful:1",good_222.jpg,bad_222.jpg,7079,2
222,"Aetherpunk Nightmarish Stygian Bloom, Art by Takato Yamamoto, Ray Caesar, Zdzisław Beksiński, Christian Schloe and Guy Denning, Highly Detailed, Deep Colours, 4K, Cinematic, Poetic, Dramatic, Delicate, Oneiric, Brush Strokes, Painting Technique, Ink Drip, Art by Takato Yamamoto, Zdzisław Beksiński, Ray Caesar, Christian Schloe and Guy Denning, Highly Detailed, Deep Colours, 4K, Cinematic, Poetic, Dramatic, Delicate, Oneiric, Brush Strokes, Painting Technique, Ink Drip",good_223.jpg,bad_223.jpg,7231,1
223,"pop surrealism asian punk woman with short black hair at magical glowing birthday cake party late night glowing magic bioluminescence! Intricately detailed; purple pink white blue cosmic colours! glowing in the dark! by jeremy mann, andree wallin, dave white, deep depth of field, dramatic lighting, craig mullins, large bold brush strokes, maximalist, featured on deviant art, Ray Tracing",good_224.jpg,bad_224.jpg,7267,0
224,"a beautiful Atlantis, detailed, digital art, Greg rutkowski",good_225.jpg,bad_225.jpg,7306,0
225,"Cartoonist, centred, front, humanoid pokemon, Ariados, female, curvey, a stoneforest, Digital Art, WLOP with Marco Mazzoni style, headroom",good_226.jpg,bad_226.jpg,7459,0
226,"Beautiful stars in the sky! intricately detailed starry night sky above a lake countryside vista, small lakeside village; moon reflecting on the water; by jeremy mann, andree wallin, vivid deep cosmic colours; deep depth of field, dramatic lighting, craig mullins, large bold brush strokes, maximalist, featured on deviant art, Ray Tracing",good_227.jpg,bad_227.jpg,7467,0
227,"a closeup portrait of a playful maid, undercut hair, apron, amazing body, pronounced feminine feature, kitchen, , freckles, flirting with camera",good_228.jpg,bad_228.jpg,7510,0
228,"portrait of a mckenna grace woman, painting",good_229.jpg,bad_229.jpg,7513,0
229,dominating lady wide hips sitting legs high heels,good_230.jpg,bad_230.jpg,7517,0
230,"japanese technician , iconic style",good_231.jpg,bad_231.jpg,7567,0
231,"girl in a yellow coat standing in the rain holding a small pocket watch, thick outlines, bright colors, digital art, hard edges, detailed, anime style, dynamic pose, character design, fisheye perspective, high angle, art by sora kim, rinotuna, ilya kuvshinov",good_232.jpg,bad_232.jpg,7570,0
232,"young Lee Young Ae, dressed as a 19th century hungarian peasant woman with two black hair braids, in 19th century a hungarian village, oil canvas portrait by Munkácsy, Ferenczy, Rutkowski, Marc Simonetti, Waterhouse very atmospheric, natural light",good_233.jpg,bad_233.jpg,7578,0
233,A mermaid eating a donut,good_234.jpg,bad_234.jpg,7604,0
234,"detailed portrait neon operator girl, cyberpunk futuristic, neon, reflective puffy coat, decorated with traditional japanese by ismail inceoglu dragan bibin hans thoma greg rutkowski alexandros pyromallis nekro rene margitte, illustrated, perfect face, fine details, realistic shaded, fine - face, pretty face",good_235.jpg,bad_235.jpg,7648,0
235,night Photorealistic,good_236.jpg,bad_236.jpg,7662,1
236,"Olympic National Park, USA. Canon 5DSR, Canon 11-24mm lens, ISO 100, f/11, 1/640 second.",good_237.jpg,bad_237.jpg,7679,0
237,Man with atom as halo,good_238.jpg,bad_238.jpg,7773,0
238,War soldier بللر,good_239.jpg,bad_239.jpg,7787,0
239,"family portrait,rob rey,wes anderson,Serge Marshennikov,beeple,justin gerard,shaun tan,peter mohrbacher,John Kenn,jim burns,wayne barlowe,Ian McQue,Anton Semenov,mark ryden",good_240.jpg,bad_240.jpg,7788,2
240,A haunting ultramaximalist photorealistic landscape of a withering cathedral during autumn.,good_241.jpg,bad_241.jpg,7797,1
241,"actress in an ornate dress sitting in front of mirror, in the style of subtle, earthy tones, anna dittmann, tim burton, mary beale, #film, emphasis on detail, layered fibers",good_242.jpg,bad_242.jpg,7809,0
242,"digital art illustration by wlop of a young woman wearing a emerauld adherent silk dress enveloped by light, emerauld hair, mint green eyes, versailles detailed background, fantasy,beautiful, graceful, elegant, cute, gorgeous, perfect face , cinematic lighting, high quality, high definition, uhd, 8k, sharp focus, masterpiece, post-processing, soft bokeh, intricately detailed, complex,",good_243.jpg,bad_243.jpg,7823,0
